filename,non_vulnerable_present,non_vulnerable_nearby,vulnerable_present,vulnerable_nearby,crowded_critical
005223.txt,1,1,0,0,0
005224.txt,1,0,0,0,0
005225.txt,0,0,0,0,0
005226.txt,0,0,1,1,1
005227.txt,1,0,0,0,0
005228.txt,1,0,1,0,0
005229.txt,1,0,0,0,0
005230.txt,0,0,1,0,0
005231.txt,0,0,1,1,0
005232.txt,0,0,0,0,0
005233.txt,1,0,0,0,0
005234.txt,1,0,1,0,0
005235.txt,1,0,1,0,0
005236.txt,1,0,0,0,0
005237.txt,1,0,0,0,0
005238.txt,1,0,0,0,0
005239.txt,1,1,1,1,1
005240.txt,1,0,1,0,0
005241.txt,1,1,1,1,1
005242.txt,1,0,0,0,0
005243.txt,1,0,0,0,0
005244.txt,1,0,1,0,0
005245.txt,1,1,1,1,1
005246.txt,1,0,0,0,0
005247.txt,1,1,0,0,0
005248.txt,1,1,1,0,0
005249.txt,1,0,0,0,0
005250.txt,1,1,0,0,0
005251.txt,1,1,0,0,1
005252.txt,1,0,0,0,0
005253.txt,1,1,0,0,0
005254.txt,1,0,0,0,0
005255.txt,1,1,0,0,0
005256.txt,1,1,0,0,0
005257.txt,1,1,0,0,0
005258.txt,0,0,1,1,0
005259.txt,1,0,1,0,0
005260.txt,1,1,0,0,0
005261.txt,1,0,0,0,0
005262.txt,1,0,0,0,0
005263.txt,1,1,1,1,0
005264.txt,1,1,0,0,0
005265.txt,1,1,0,0,0
005266.txt,1,1,0,0,0
005267.txt,1,0,1,0,0
005268.txt,1,0,0,0,0
005269.txt,1,1,0,0,0
005270.txt,1,0,1,0,0
005271.txt,1,0,1,1,0
005272.txt,1,0,0,0,0
005273.txt,1,0,1,0,0
005274.txt,1,1,0,0,1
005275.txt,1,0,0,0,0
005276.txt,1,1,1,0,0
005277.txt,1,0,0,0,0
005278.txt,1,0,1,1,1
005279.txt,1,0,0,0,0
005280.txt,1,1,0,0,1
005281.txt,0,0,1,1,0
005282.txt,1,0,1,0,0
005283.txt,1,1,0,0,0
005284.txt,1,0,0,0,0
005285.txt,1,0,0,0,0
005286.txt,1,1,1,0,0
005287.txt,1,1,1,0,1
005288.txt,1,1,0,0,0
005289.txt,1,1,1,0,0
005290.txt,1,0,0,0,0
005291.txt,1,1,0,0,0
005292.txt,1,1,0,0,0
005293.txt,1,1,0,0,0
005294.txt,1,0,1,1,0
005295.txt,1,1,0,0,0
005296.txt,1,0,0,0,0
005297.txt,1,0,0,0,0
005298.txt,1,0,0,0,0
005299.txt,1,0,0,0,0
005300.txt,1,1,1,0,1
005301.txt,0,0,1,1,0
005302.txt,0,0,0,0,0
005303.txt,1,0,0,0,0
005304.txt,1,1,0,0,0
005305.txt,1,0,0,0,0
005306.txt,1,1,0,0,0
005307.txt,1,1,0,0,0
005308.txt,1,0,0,0,0
005309.txt,1,0,1,0,0
005310.txt,1,1,0,0,0
005311.txt,1,0,1,0,0
005312.txt,1,0,1,0,0
005313.txt,1,0,0,0,0
005314.txt,1,1,1,0,1
005315.txt,1,0,0,0,0
005316.txt,1,0,1,0,0
005317.txt,0,0,1,1,0
005318.txt,1,1,0,0,0
005319.txt,1,1,0,0,0
005320.txt,1,1,0,0,0
005321.txt,1,0,0,0,0
005322.txt,1,0,0,0,0
005323.txt,1,0,1,0,0
005324.txt,0,0,1,1,0
005325.txt,1,0,0,0,0
005326.txt,1,1,0,0,0
005327.txt,1,1,0,0,0
005328.txt,1,0,0,0,0
005329.txt,0,0,1,1,0
005330.txt,1,1,0,0,0
005331.txt,1,0,0,0,0
005332.txt,1,1,0,0,0
005333.txt,1,1,1,1,0
005334.txt,1,0,0,0,0
005335.txt,1,0,1,0,0
005336.txt,1,1,1,1,1
005337.txt,1,1,0,0,0
005338.txt,0,0,1,0,0
005339.txt,1,0,0,0,0
005340.txt,1,0,0,0,0
005341.txt,0,0,1,1,0
005342.txt,1,0,0,0,0
005343.txt,1,0,0,0,0
005344.txt,1,0,0,0,0
005345.txt,1,1,0,0,1
005346.txt,1,1,0,0,0
005347.txt,1,0,0,0,0
005348.txt,1,1,1,0,0
005349.txt,1,1,0,0,0
005350.txt,1,1,0,0,0
005351.txt,1,1,0,0,0
005352.txt,1,1,0,0,1
005353.txt,1,0,1,0,0
005354.txt,1,1,0,0,1
005355.txt,1,0,0,0,0
005356.txt,1,1,1,1,1
005357.txt,1,1,0,0,0
005358.txt,1,1,1,0,0
005359.txt,1,1,0,0,0
005360.txt,1,1,1,0,0
005361.txt,1,0,0,0,0
005362.txt,1,1,0,0,0
005363.txt,1,0,0,0,0
005364.txt,1,0,0,0,0
005365.txt,1,0,0,0,0
005366.txt,1,1,0,0,0
005367.txt,1,1,0,0,0
005368.txt,1,0,0,0,0
005369.txt,1,1,1,1,0
005370.txt,1,0,1,0,0
005371.txt,1,1,0,0,0
005372.txt,1,1,1,0,0
005373.txt,1,0,0,0,0
005374.txt,1,0,0,0,0
005375.txt,1,0,0,0,0
005376.txt,1,1,0,0,0
005377.txt,1,0,0,0,0
005378.txt,1,1,0,0,0
005379.txt,1,1,0,0,0
005380.txt,0,0,1,0,0
005381.txt,1,1,0,0,1
005382.txt,1,1,0,0,0
005383.txt,1,1,1,0,1
005384.txt,1,0,0,0,0
005385.txt,1,1,0,0,0
005386.txt,1,1,0,0,1
005387.txt,1,1,0,0,0
005388.txt,1,1,0,0,0
005389.txt,1,1,0,0,0
005390.txt,1,0,0,0,0
005391.txt,1,1,1,1,1
005392.txt,1,1,0,0,0
005393.txt,1,0,0,0,0
005394.txt,1,1,0,0,0
005395.txt,1,1,1,1,0
005396.txt,1,0,0,0,0
005397.txt,1,0,0,0,0
005398.txt,1,1,0,0,0
005399.txt,1,0,0,0,0
005400.txt,1,1,0,0,0
005401.txt,1,1,0,0,0
005402.txt,1,0,0,0,0
005403.txt,1,1,1,0,0
005404.txt,1,0,0,0,0
005405.txt,1,0,0,0,0
005406.txt,1,0,0,0,0
005407.txt,1,1,0,0,0
005408.txt,0,0,1,1,1
005409.txt,1,1,0,0,0
005410.txt,1,1,0,0,0
005411.txt,1,1,0,0,1
005412.txt,1,0,0,0,0
005413.txt,1,0,0,0,0
005414.txt,1,1,0,0,0
005415.txt,1,1,0,0,0
005416.txt,1,1,0,0,0
005417.txt,1,0,1,0,0
005418.txt,0,0,1,1,0
005419.txt,1,1,1,0,1
005420.txt,1,0,0,0,0
005421.txt,1,1,0,0,0
005422.txt,0,0,1,1,0
005423.txt,1,1,0,0,0
005424.txt,1,0,0,0,0
005425.txt,1,0,0,0,0
005426.txt,1,1,0,0,0
005427.txt,1,1,0,0,1
005428.txt,1,0,1,0,0
005429.txt,0,0,1,1,0
005430.txt,1,0,1,1,0
005431.txt,1,1,0,0,0
005432.txt,1,0,0,0,0
005433.txt,0,0,1,1,1
005434.txt,1,0,1,1,1
005435.txt,1,0,0,0,0
005436.txt,1,1,1,1,1
005437.txt,1,0,0,0,0
005438.txt,1,1,0,0,0
005439.txt,0,0,1,1,0
005440.txt,1,0,0,0,0
005441.txt,1,0,0,0,0
005442.txt,1,0,0,0,0
005443.txt,1,1,0,0,1
005444.txt,1,0,0,0,0
005445.txt,1,1,0,0,0
005446.txt,1,1,0,0,0
005447.txt,1,0,0,0,0
005448.txt,1,1,1,1,1
005449.txt,1,1,0,0,1
005450.txt,1,0,1,0,0
005451.txt,1,1,0,0,0
005452.txt,1,0,0,0,0
005453.txt,1,1,1,0,0
005454.txt,1,1,0,0,0
005455.txt,1,1,0,0,0
005456.txt,1,1,0,0,0
005457.txt,1,1,0,0,0
005458.txt,1,0,0,0,0
005459.txt,1,0,0,0,0
005460.txt,1,0,0,0,0
005461.txt,1,1,0,0,1
005462.txt,0,0,0,0,0
005463.txt,0,0,0,0,0
005464.txt,1,0,0,0,0
005465.txt,1,1,0,0,0
005466.txt,1,1,0,0,0
005467.txt,1,0,1,1,1
005468.txt,1,0,0,0,0
005469.txt,1,1,1,0,0
005470.txt,1,1,0,0,0
005471.txt,0,0,1,1,0
005472.txt,1,0,1,1,1
005473.txt,1,0,0,0,0
005474.txt,1,0,0,0,0
005475.txt,1,0,0,0,0
005476.txt,1,0,0,0,0
005477.txt,0,0,0,0,0
005478.txt,1,0,0,0,0
005479.txt,1,1,0,0,0
005480.txt,1,1,0,0,0
005481.txt,1,1,0,0,0
005482.txt,1,0,1,1,0
005483.txt,1,0,0,0,0
005484.txt,1,0,0,0,0
005485.txt,1,0,1,0,0
005486.txt,1,1,0,0,0
005487.txt,1,1,0,0,1
005488.txt,1,1,0,0,1
005489.txt,1,1,0,0,0
005490.txt,1,1,0,0,0
005491.txt,1,0,0,0,0
005492.txt,1,1,0,0,0
005493.txt,1,0,0,0,0
005494.txt,1,1,1,1,0
005495.txt,0,0,1,1,0
005496.txt,1,1,1,0,0
005497.txt,1,0,0,0,0
005498.txt,1,1,0,0,0
005499.txt,1,0,0,0,0
005500.txt,1,0,0,0,0
005501.txt,1,0,0,0,0
005502.txt,1,0,0,0,0
005503.txt,1,0,0,0,0
005504.txt,1,0,1,1,0
005505.txt,1,1,0,0,0
005506.txt,0,0,0,0,0
005507.txt,1,1,0,0,0
005508.txt,1,1,0,0,0
005509.txt,1,0,0,0,0
005510.txt,1,0,1,1,0
005511.txt,1,0,1,0,0
005512.txt,1,1,0,0,0
005513.txt,1,0,0,0,0
005514.txt,1,1,0,0,0
005515.txt,1,0,1,1,0
005516.txt,1,1,0,0,0
005517.txt,1,0,0,0,0
005518.txt,1,0,1,0,0
005519.txt,1,1,1,0,0
005520.txt,1,0,0,0,0
005521.txt,1,0,0,0,0
005522.txt,1,0,0,0,0
005523.txt,1,1,1,0,1
005524.txt,0,0,1,1,0
005525.txt,0,0,0,0,0
005526.txt,0,0,1,1,0
005527.txt,1,0,0,0,0
005528.txt,1,0,1,1,1
005529.txt,1,0,0,0,0
005530.txt,1,1,0,0,1
005531.txt,1,0,0,0,0
005532.txt,0,0,1,1,1
005533.txt,1,0,1,0,0
005534.txt,1,1,0,0,0
005535.txt,1,0,0,0,0
005536.txt,0,0,1,1,0
005537.txt,1,1,0,0,1
005538.txt,1,0,0,0,0
005539.txt,1,0,1,1,0
005540.txt,0,0,1,1,1
005541.txt,1,0,1,1,0
005542.txt,1,1,0,0,0
005543.txt,1,0,0,0,0
005544.txt,1,0,1,0,0
005545.txt,1,0,1,1,1
005546.txt,1,1,0,0,1
005547.txt,1,1,0,0,0
005548.txt,1,0,0,0,0
005549.txt,0,0,0,0,0
005550.txt,0,0,0,0,0
005551.txt,1,0,1,0,0
005552.txt,1,1,0,0,1
005553.txt,1,1,1,0,0
005554.txt,1,0,1,0,0
005555.txt,1,0,1,0,0
005556.txt,1,1,0,0,1
005557.txt,1,1,0,0,0
005558.txt,1,0,0,0,0
005559.txt,0,0,1,1,0
005560.txt,1,1,0,0,0
005561.txt,1,1,0,0,0
005562.txt,1,0,0,0,0
005563.txt,1,0,0,0,0
005564.txt,1,1,0,0,0
005565.txt,1,1,1,0,0
005566.txt,1,0,0,0,0
005567.txt,0,0,1,1,0
005568.txt,1,0,1,1,0
005569.txt,1,0,0,0,0
005570.txt,1,1,0,0,0
005571.txt,1,1,1,0,0
005572.txt,1,1,0,0,0
005573.txt,1,1,0,0,0
005574.txt,1,0,0,0,0
005575.txt,1,0,0,0,0
005576.txt,1,1,0,0,0
005577.txt,1,0,0,0,0
005578.txt,1,1,0,0,0
005579.txt,1,0,1,1,0
005580.txt,1,1,0,0,0
005581.txt,1,0,0,0,0
005582.txt,1,0,1,0,0
005583.txt,1,0,0,0,0
005584.txt,0,0,1,0,0
005585.txt,1,1,0,0,1
005586.txt,1,1,0,0,0
005587.txt,1,0,1,0,0
005588.txt,1,1,0,0,1
005589.txt,1,1,0,0,1
005590.txt,1,1,0,0,0
005591.txt,1,1,0,0,0
005592.txt,1,0,0,0,0
005593.txt,1,1,0,0,0
005594.txt,1,1,0,0,0
005595.txt,1,1,0,0,1
005596.txt,1,0,0,0,0
005597.txt,1,0,0,0,0
005598.txt,1,1,1,0,0
005599.txt,1,1,0,0,0
005600.txt,1,1,0,0,0
005601.txt,0,0,1,0,0
005602.txt,1,0,1,0,0
005603.txt,1,0,0,0,0
005604.txt,1,0,1,1,1
005605.txt,1,1,0,0,0
005606.txt,1,0,0,0,0
005607.txt,1,0,0,0,0
005608.txt,1,0,1,1,1
005609.txt,1,1,0,0,1
005610.txt,1,1,0,0,0
005611.txt,0,0,0,0,0
005612.txt,1,0,0,0,0
005613.txt,1,1,0,0,0
005614.txt,1,0,0,0,0
005615.txt,1,0,0,0,0
005616.txt,1,1,0,0,0
005617.txt,1,0,1,1,1
005618.txt,1,1,0,0,0
005619.txt,1,0,1,0,0
005620.txt,1,0,0,0,0
005621.txt,1,1,1,0,0
005622.txt,1,1,1,0,0
005623.txt,1,1,0,0,1
005624.txt,1,1,0,0,0
005625.txt,1,1,1,0,1
005626.txt,1,0,0,0,0
005627.txt,1,1,0,0,0
005628.txt,1,1,0,0,0
005629.txt,1,1,0,0,0
005630.txt,1,1,0,0,0
005631.txt,1,1,1,0,0
005632.txt,1,1,0,0,1
005633.txt,0,0,1,1,1
005634.txt,1,1,0,0,0
005635.txt,1,0,0,0,0
005636.txt,1,0,0,0,0
005637.txt,0,0,1,1,0
005638.txt,1,0,0,0,0
005639.txt,1,1,0,0,1
005640.txt,1,1,0,0,0
005641.txt,1,0,0,0,0
005642.txt,1,0,0,0,0
005643.txt,1,1,0,0,0
005644.txt,1,0,0,0,0
005645.txt,1,0,0,0,0
005646.txt,1,1,0,0,0
005647.txt,0,0,1,1,0
005648.txt,1,1,0,0,1
005649.txt,1,0,0,0,0
005650.txt,1,0,0,0,0
005651.txt,1,0,0,0,0
005652.txt,1,1,0,0,0
005653.txt,1,0,0,0,0
005654.txt,1,1,1,0,0
005655.txt,0,0,0,0,0
005656.txt,1,0,1,0,0
005657.txt,1,0,0,0,0
005658.txt,1,0,0,0,0
005659.txt,1,1,0,0,0
005660.txt,1,1,0,0,1
005661.txt,1,1,1,0,1
005662.txt,1,0,0,0,0
005663.txt,1,0,1,1,1
005664.txt,1,1,0,0,0
005665.txt,0,0,1,1,0
005666.txt,1,1,1,0,1
005667.txt,1,0,0,0,0
005668.txt,1,1,0,0,0
005669.txt,1,1,1,1,0
005670.txt,0,0,1,1,1
005671.txt,0,0,1,0,0
005672.txt,1,1,0,0,0
005673.txt,1,0,1,0,0
005674.txt,1,1,0,0,0
005675.txt,1,0,0,0,0
005676.txt,1,0,0,0,0
005677.txt,1,1,1,1,1
005678.txt,1,1,0,0,0
005679.txt,0,0,0,0,0
005680.txt,1,1,0,0,0
005681.txt,1,0,0,0,0
005682.txt,1,1,1,0,1
005683.txt,0,0,1,1,0
005684.txt,1,0,0,0,0
005685.txt,1,0,0,0,0
005686.txt,0,0,1,1,0
005687.txt,1,1,1,1,1
005688.txt,1,0,1,1,1
005689.txt,1,0,0,0,0
005690.txt,1,1,1,0,0
005691.txt,1,1,0,0,0
005692.txt,1,0,1,1,1
005693.txt,1,0,1,0,0
005694.txt,1,0,0,0,0
005695.txt,1,1,0,0,1
005696.txt,0,0,1,1,1
005697.txt,1,0,0,0,0
005698.txt,1,0,0,0,0
005699.txt,0,0,0,0,0
005700.txt,1,1,0,0,0
005701.txt,1,0,0,0,0
005702.txt,1,0,0,0,0
005703.txt,1,0,0,0,0
005704.txt,1,0,0,0,0
005705.txt,1,1,0,0,0
005706.txt,1,0,0,0,0
005707.txt,1,1,0,0,0
005708.txt,0,0,0,0,0
005709.txt,1,0,0,0,0
005710.txt,1,0,0,0,0
005711.txt,0,0,1,1,0
005712.txt,1,0,0,0,0
005713.txt,1,0,1,0,0
005714.txt,1,0,1,1,1
005715.txt,0,0,0,0,0
005716.txt,1,1,0,0,0
005717.txt,1,1,0,0,0
005718.txt,1,1,1,0,1
005719.txt,1,0,1,0,0
005720.txt,1,1,0,0,0
005721.txt,1,1,0,0,0
005722.txt,1,1,0,0,0
005723.txt,1,1,0,0,0
005724.txt,0,0,1,1,0
005725.txt,1,0,0,0,0
005726.txt,0,0,0,0,0
005727.txt,1,0,0,0,0
005728.txt,1,1,0,0,0
005729.txt,1,1,0,0,1
005730.txt,1,0,0,0,0
005731.txt,1,1,0,0,0
005732.txt,1,1,0,0,0
005733.txt,1,1,1,0,0
005734.txt,1,0,0,0,0
005735.txt,0,0,1,1,0
005736.txt,1,0,0,0,0
005737.txt,1,1,0,0,0
005738.txt,1,0,0,0,0
005739.txt,1,1,0,0,0
005740.txt,1,1,0,0,0
005741.txt,1,1,0,0,0
005742.txt,1,0,0,0,0
005743.txt,1,0,1,1,1
005744.txt,0,0,1,1,0
005745.txt,1,0,0,0,0
005746.txt,0,0,1,1,0
005747.txt,1,0,0,0,0
005748.txt,1,1,0,0,0
005749.txt,1,1,0,0,0
005750.txt,0,0,0,0,0
005751.txt,1,1,0,0,0
005752.txt,1,0,0,0,0
005753.txt,0,0,0,0,0
005754.txt,1,1,0,0,0
005755.txt,1,1,0,0,0
005756.txt,0,0,0,0,0
005757.txt,1,1,0,0,1
005758.txt,1,0,0,0,0
005759.txt,1,1,0,0,0
005760.txt,0,0,1,1,0
005761.txt,1,1,0,0,1
005762.txt,1,1,1,0,1
005763.txt,1,0,1,0,0
005764.txt,1,1,0,0,0
005765.txt,1,0,0,0,0
005766.txt,1,1,1,0,0
005767.txt,1,0,0,0,0
005768.txt,1,1,0,0,0
005769.txt,1,0,1,0,0
005770.txt,1,0,0,0,0
005771.txt,1,0,1,1,0
005772.txt,1,0,0,0,0
005773.txt,1,1,1,0,0
005774.txt,1,1,0,0,0
005775.txt,1,0,0,0,0
005776.txt,1,0,0,0,0
005777.txt,1,1,0,0,1
005778.txt,1,1,1,0,0
005779.txt,0,0,1,1,0
005780.txt,1,1,0,0,0
005781.txt,1,0,0,0,0
005782.txt,1,1,0,0,0
005783.txt,1,1,0,0,0
005784.txt,1,0,1,0,0
005785.txt,1,0,0,0,0
005786.txt,1,1,0,0,0
005787.txt,1,0,0,0,0
005788.txt,1,1,0,0,0
005789.txt,1,0,0,0,0
005790.txt,0,0,1,0,0
005791.txt,1,1,1,0,0
005792.txt,0,0,0,0,0
005793.txt,1,1,1,0,0
005794.txt,1,1,0,0,0
005795.txt,1,0,0,0,0
005796.txt,1,0,1,0,0
005797.txt,1,1,0,0,0
005798.txt,1,0,0,0,0
005799.txt,1,0,0,0,0
005800.txt,1,1,1,0,0
005801.txt,0,0,1,1,0
005802.txt,1,0,0,0,0
005803.txt,1,1,0,0,1
005804.txt,0,0,1,1,0
005805.txt,0,0,0,0,0
005806.txt,0,0,1,1,0
005807.txt,1,1,0,0,0
005808.txt,0,0,1,1,0
005809.txt,1,1,0,0,0
005810.txt,1,0,0,0,0
005811.txt,1,1,0,0,0
005812.txt,1,0,1,1,1
005813.txt,0,0,1,1,1
005814.txt,1,0,0,0,0
005815.txt,1,0,0,0,0
005816.txt,1,0,0,0,0
005817.txt,0,0,1,1,0
005818.txt,0,0,1,0,0
005819.txt,1,1,0,0,0
005820.txt,1,0,0,0,0
005821.txt,1,1,0,0,0
005822.txt,1,1,1,1,1
005823.txt,1,0,1,0,0
005824.txt,0,0,1,1,0
005825.txt,0,0,1,1,0
005826.txt,1,0,0,0,0
005827.txt,1,0,0,0,0
005828.txt,1,1,0,0,0
005829.txt,1,1,1,0,0
005830.txt,1,0,0,0,0
005831.txt,1,1,0,0,0
005832.txt,1,0,0,0,0
005833.txt,1,0,0,0,0
005834.txt,1,1,0,0,0
005835.txt,0,0,1,1,0
005836.txt,1,0,1,1,0
005837.txt,0,0,1,1,1
005838.txt,1,0,1,0,0
005839.txt,1,1,0,0,0
005840.txt,1,0,1,1,1
005841.txt,1,0,0,0,0
005842.txt,1,1,0,0,0
005843.txt,1,1,1,0,0
005844.txt,1,1,0,0,0
005845.txt,1,0,0,0,0
005846.txt,1,0,1,1,0
005847.txt,1,1,1,0,0
005848.txt,1,1,0,0,0
005849.txt,1,0,1,0,0
005850.txt,1,0,0,0,0
005851.txt,1,0,0,0,0
005852.txt,1,0,1,0,0
005853.txt,1,1,1,1,1
005854.txt,1,1,0,0,0
005855.txt,1,1,0,0,0
005856.txt,0,0,1,0,0
005857.txt,1,0,0,0,0
005858.txt,1,1,0,0,1
005859.txt,1,0,0,0,0
005860.txt,1,1,0,0,0
005861.txt,1,1,0,0,0
005862.txt,0,0,0,0,0
005863.txt,1,1,0,0,0
005864.txt,1,1,1,1,1
005865.txt,1,1,0,0,0
005866.txt,1,1,1,1,0
005867.txt,1,0,0,0,0
005868.txt,1,1,0,0,0
005869.txt,1,0,0,0,0
005870.txt,1,1,0,0,0
005871.txt,1,1,0,0,0
005872.txt,1,0,0,0,0
005873.txt,1,0,1,1,0
005874.txt,1,0,0,0,0
005875.txt,1,0,0,0,0
005876.txt,1,1,1,1,0
005877.txt,1,1,0,0,0
005878.txt,1,0,1,0,0
005879.txt,1,0,0,0,0
005880.txt,1,1,1,0,0
005881.txt,1,1,1,0,0
005882.txt,1,0,1,0,0
005883.txt,1,0,0,0,0
005884.txt,1,0,0,0,0
005885.txt,1,1,0,0,0
005886.txt,1,1,0,0,0
005887.txt,1,0,0,0,0
005888.txt,0,0,1,1,0
005889.txt,1,1,0,0,0
005890.txt,1,1,1,0,1
005891.txt,1,1,1,0,1
005892.txt,1,1,0,0,0
005893.txt,1,1,0,0,0
005894.txt,1,0,0,0,0
005895.txt,1,0,1,0,0
005896.txt,0,0,0,0,0
005897.txt,1,1,0,0,0
005898.txt,1,0,1,1,0
005899.txt,0,0,1,1,0
005900.txt,1,1,0,0,0
005901.txt,1,1,0,0,1
005902.txt,1,1,1,1,1
005903.txt,1,1,0,0,1
005904.txt,1,1,0,0,0
005905.txt,1,0,1,1,1
005906.txt,1,1,0,0,0
005907.txt,1,0,0,0,0
005908.txt,1,1,0,0,0
005909.txt,1,1,0,0,0
005910.txt,0,0,1,1,1
005911.txt,1,0,0,0,0
005912.txt,1,0,1,0,0
005913.txt,1,0,0,0,0
005914.txt,1,0,1,0,0
005915.txt,1,0,1,0,0
005916.txt,1,0,0,0,0
005917.txt,1,1,0,0,0
005918.txt,1,1,1,0,0
005919.txt,1,1,0,0,1
005920.txt,1,0,1,0,0
005921.txt,1,0,0,0,0
005922.txt,1,0,0,0,0
005923.txt,1,0,0,0,0
005924.txt,0,0,1,1,0
005925.txt,0,0,0,0,0
005926.txt,1,0,0,0,0
005927.txt,1,0,0,0,0
005928.txt,1,1,1,0,0
005929.txt,1,1,0,0,0
005930.txt,1,0,0,0,0
005931.txt,0,0,1,1,0
005932.txt,1,1,0,0,0
005933.txt,1,0,1,0,0
005934.txt,1,0,1,0,0
005935.txt,1,1,0,0,0
005936.txt,1,0,0,0,0
005937.txt,0,0,1,1,0
005938.txt,1,0,0,0,0
005939.txt,1,0,0,0,0
005940.txt,1,1,0,0,0
005941.txt,1,0,0,0,0
005942.txt,1,1,0,0,0
005943.txt,1,1,0,0,0
005944.txt,1,0,1,1,0
005945.txt,0,0,1,0,0
005946.txt,1,1,0,0,0
005947.txt,1,1,0,0,0
005948.txt,1,1,1,0,1
005949.txt,1,0,1,0,0
005950.txt,1,1,1,0,0
005951.txt,1,0,0,0,0
005952.txt,1,1,0,0,0
005953.txt,1,0,0,0,0
005954.txt,0,0,1,1,0
005955.txt,1,1,0,0,0
005956.txt,1,1,0,0,0
005957.txt,1,1,0,0,0
005958.txt,0,0,1,1,0
005959.txt,1,1,1,0,0
005960.txt,1,0,0,0,0
005961.txt,1,1,0,0,0
005962.txt,1,1,0,0,0
005963.txt,1,1,0,0,0
005964.txt,1,0,1,0,0
005965.txt,1,0,1,0,0
005966.txt,1,0,0,0,0
005967.txt,1,0,0,0,0
005968.txt,1,0,0,0,0
005969.txt,1,0,0,0,0
005970.txt,1,1,0,0,0
005971.txt,1,0,0,0,0
005972.txt,1,0,0,0,0
005973.txt,1,1,0,0,0
005974.txt,1,0,0,0,0
005975.txt,1,1,0,0,0
005976.txt,0,0,0,0,0
005977.txt,1,0,0,0,0
005978.txt,1,1,0,0,0
005979.txt,1,1,0,0,0
005980.txt,1,0,1,1,1
005981.txt,1,1,0,0,0
005982.txt,1,1,0,0,0
005983.txt,1,1,0,0,1
005984.txt,1,0,1,0,0
005985.txt,0,0,1,1,1
005986.txt,1,1,0,0,0
005987.txt,1,0,0,0,0
005988.txt,0,0,1,1,1
005989.txt,0,0,0,0,0
005990.txt,1,0,0,0,0
005991.txt,1,0,0,0,0
005992.txt,1,1,0,0,0
005993.txt,1,0,0,0,0
005994.txt,1,0,1,1,0
005995.txt,1,0,0,0,0
005996.txt,1,1,0,0,1
005997.txt,1,0,1,0,0
005998.txt,1,0,0,0,0
005999.txt,1,1,0,0,0
006000.txt,1,0,0,0,0
006001.txt,0,0,0,0,0
006002.txt,1,0,0,0,0
006003.txt,1,1,0,0,0
006004.txt,1,1,0,0,0
006005.txt,1,1,0,0,0
006006.txt,0,0,1,1,0
006007.txt,1,1,0,0,0
006008.txt,1,1,0,0,0
006009.txt,1,1,0,0,0
006010.txt,1,0,1,0,0
006011.txt,1,1,1,0,1
006012.txt,1,0,0,0,0
006013.txt,1,1,0,0,0
006014.txt,1,0,0,0,0
006015.txt,1,1,0,0,0
006016.txt,1,1,0,0,0
006017.txt,1,0,0,0,0
006018.txt,1,1,0,0,1
006019.txt,1,0,1,0,0
006020.txt,1,0,0,0,0
006021.txt,1,1,1,1,0
006022.txt,1,1,0,0,0
006023.txt,1,0,1,1,0
006024.txt,1,0,1,1,0
006025.txt,1,1,0,0,0
006026.txt,1,1,1,0,0
006027.txt,1,1,1,0,0
006028.txt,1,0,0,0,0
006029.txt,0,0,1,1,0
006030.txt,1,0,0,0,0
006031.txt,1,1,0,0,0
006032.txt,1,1,0,0,0
006033.txt,1,1,0,0,0
006034.txt,1,1,0,0,1
006035.txt,0,0,1,1,0
006036.txt,1,1,0,0,0
006037.txt,1,0,0,0,0
006038.txt,1,0,0,0,0
006039.txt,1,1,1,1,1
006040.txt,1,1,0,0,0
006041.txt,1,1,0,0,0
006042.txt,1,0,0,0,0
006043.txt,1,1,0,0,0
006044.txt,1,0,0,0,0
006045.txt,1,1,0,0,0
006046.txt,1,0,0,0,0
006047.txt,1,1,0,0,0
006048.txt,1,0,0,0,0
006049.txt,1,0,0,0,0
006050.txt,1,1,0,0,0
006051.txt,1,1,1,0,0
006052.txt,1,1,1,0,1
006053.txt,0,0,1,1,0
006054.txt,1,1,0,0,0
006055.txt,1,1,0,0,0
006056.txt,1,1,0,0,0
006057.txt,1,1,0,0,0
006058.txt,1,0,0,0,0
006059.txt,1,0,0,0,0
006060.txt,1,1,0,0,1
006061.txt,0,0,0,0,0
006062.txt,1,1,1,1,1
006063.txt,1,0,0,0,0
006064.txt,1,1,0,0,0
006065.txt,1,0,1,0,0
006066.txt,1,1,0,0,0
006067.txt,1,0,1,0,0
006068.txt,1,0,1,1,0
006069.txt,1,0,0,0,0
006070.txt,1,0,1,1,1
006071.txt,1,0,1,1,1
006072.txt,1,0,0,0,0
006073.txt,1,1,0,0,0
006074.txt,1,0,0,0,0
006075.txt,1,0,1,0,0
006076.txt,0,0,1,1,0
006077.txt,1,1,0,0,1
006078.txt,1,1,0,0,0
006079.txt,1,0,0,0,0
006080.txt,1,1,0,0,0
006081.txt,1,1,0,0,0
006082.txt,1,1,1,0,1
006083.txt,1,0,1,1,0
006084.txt,1,1,0,0,0
006085.txt,1,1,0,0,0
006086.txt,1,0,0,0,0
006087.txt,1,0,1,1,0
006088.txt,1,0,1,1,1
006089.txt,0,0,1,1,0
006090.txt,1,1,0,0,0
006091.txt,1,0,0,0,0
006092.txt,1,0,0,0,0
006093.txt,1,0,1,1,0
